映射方式,专业ID,厂家ID,设备类型ID,告警对象类型ID,告警标题,厂家告警ID,告警解析辅助字段,厂家告警级别,适用的厂家版本号,告警类型,层速率,设备单板,网管告警级别,网管告警ID,告警解释,告警逻辑分类,告警逻辑子类,该事件对设备的影响,该事件对业务的影响,告警标准名,业务类型,业务信息,是否与对端网元相关,是否上报集团,告警唯一标识,发生时间,清除时间,省,地市ID,区县,网元名称,网元ID,告警定位对象名称,告警定位对象ID,定位信息,告警清除状态,网管告警流水号,设备类型名称,厂家,timestamp,告警发生与清除的时间差,告警标题出现次数
标准,1,5,200,200,邻节点IP地址PING检测失败告警,21392,,重要,V900R014/V900R015,设备原始告警,,,2,0101-007-002-10-002221,"使用传输资源池的邻节点启用了PING检测功能后，系统通过PING检测的方式对传输资源池内的所有IP地址与邻节点的IP地址之间的传输连通性进行检测。当所有传输资源池内的IP地址与邻节点IP地址的PING检测均故障后,产生此告警。",信令与IP,链路故障,无影响,可能业务受影响,邻节点IP地址PING检测失败告警,,,否,否,21373261_10.154.17.39,2019-09-14 12:34:36,2019-09-14 13:42:21,湖南省,2003,珠晖区,HYA-HBSC-6910-06,,HYA-HBSC-6910-06,,"插框号=1, 槽位号=8, 邻节点IP地址=192.17.68.13, 邻节点号1=282, 邻节点号2=<NULL>, 邻节点号3=<NULL>, 邻节点号4=<NULL>, 邻节点号5=<NULL>, 邻节点号6=<NULL>, 邻节点号7=<NULL>, 邻节点号8=<NULL>, 邻节点1接口类型=Abis接口, 邻节点2接口类型=<NULL>, 邻节点3接口类型=<NULL>, 邻节点4接口类型=<NULL>, 邻节点5接口类型=<NULL>, 邻节点6接口类型=<NULL>, 邻节点7接口类型=<NULL>, 邻节点8接口类型=<NULL>",已清除,2094017868,BSC,华为,1568464476,4065,24
标准,1,5,929,929,eNodeB退服告警,407,当MME和eNodeB的S1AP链路故障时，系统产生本告警。 当S1AP链路状态恢复正常，该告警恢复。,2,USN9810 V900R012C02/V900R018C50,设备原始告警,,,2,0103-007-006-10-000266,基站退服,连通性告警,业务链路异常,无影响,可能业务受影响,S1ap链路故障,,,否,是,b4eb69c9-a811-4ee5-8a54-c1b325fd5443,2019-09-14 12:34:58,2019-09-14 13:40:02,湖南省,2003,衡南县,衡阳衡南县相市HL-D39001038797PT,,衡阳衡南县相市HL-D39001038797PT,,"框号=2, 槽号=0, 进程类型=SGP, 进程号=0, 移动国家码=460, 移动网号=00, EnodeB类型=MACRO, EnodeB编码=1038797, EnodeB名称=--------------HL-D39001038797PT, EnodeBIP地址1=100.78.65.249, EnodeBIP地址2=0.0.0.0, 故障原因=其他（255）, S1AP接口板框号1=3, S1AP接口板槽号1=13, S1AP接口板框号2=NULL, S1AP接口板槽号2=NULL, S1AP接口板框号3=1, S1AP接口板槽号3=5, S1AP接口板框号4=NULL, S1AP接口板槽号4=NULL, 衍生告警标记=0, 本地IP地址1=100.78.244.72, 本地IP地址2=100.78.244.73",已清除,-2094039255,eNodeB,华为,1568464498,3904,249
标准,1,5,929,929,eNodeB退服告警,407,当MME和eNodeB的S1AP链路故障时，系统产生本告警。 当S1AP链路状态恢复正常，该告警恢复。,2,USN9810 V900R012C02/V900R018C50,设备原始告警,,,2,0103-007-006-10-000266,基站退服,连通性告警,业务链路异常,无影响,可能业务受影响,S1ap链路故障,,,否,是,70c22e36-abe4-423a-a4c3-2a7a33df8ef7,2019-09-14 12:34:58,2019-09-14 13:40:02,湖南省,2003,衡南县,衡阳衡南县相市（联通）HL-D3900257714PT,,衡阳衡南县相市（联通）HL-D3900257714PT,,"框号=1, 槽号=4, 进程类型=SGP, 进程号=0, 移动国家码=460, 移动网号=00, EnodeB类型=MACRO, EnodeB编码=257714, EnodeB名称=----------------------HL-D3900257714PT, EnodeBIP地址1=100.103.197.91, EnodeBIP地址2=0.0.0.0, 故障原因=其他（255）, S1AP接口板框号1=2, S1AP接口板槽号1=10, S1AP接口板框号2=NULL, S1AP接口板槽号2=NULL, S1AP接口板框号3=2, S1AP接口板槽号3=10, S1AP接口板框号4=NULL, S1AP接口板槽号4=NULL, 衍生告警标记=0, 本地IP地址1=100.78.244.72, 本地IP地址2=100.78.244.73",已清除,-2094038954,eNodeB,华为,1568464498,3904,249
标准,1,5,200,201,2G基站退服告警,-502,基站下挂所有小区全部退服,重要,无,设备原始告警,,,2,0101-007-002-62-000001,基站退服,操作维护,网管内部,可能设备全阻,可能业务受影响,2G基站退服,,,否,是,-502_系统派生_1213665,2019-09-14 12:35:52,2019-09-14 13:45:02,湖南省,2003,衡南县,HYA-HBSC-6910-06,,衡阳衡南县相市（联通）HG-D3900288PT,,460007457BB64,已清除,2094274968,BSC,华为,1568464552,4150,64
标准,1,5,200,201,OML故障告警,21807,,重要,BSC6000V900R011/BSC6000V900R011C01/BSC6000V900R013,设备原始告警,,,2,0101-007-002-10-001782,无线侧设备,话务处理,设备退服,设备全阻,业务全阻,OML故障告警,,,否,是,21373296_10.154.17.39,2019-09-14 12:35:54,2019-09-14 13:40:28,湖南省,2003,衡南县,HYA-HBSC-6910-06,,衡阳衡南翻身村（电信）HG-D3900282PT,,"站点号=282, 产生此告警的插框号=1, 产生此告警的槽位号=18, E1号=NULL, 站点名称=衡阳衡南翻身村（电信）HG-D3900282PT, 告警原因=其他原因",已清除,2094023109,BSC,华为,1568464554,3874,47
标准,1,5,200,201,2G基站退服告警,-502,基站下挂所有小区全部退服,重要,无,设备原始告警,,,2,0101-007-002-62-000001,基站退服,操作维护,网管内部,可能设备全阻,可能业务受影响,2G基站退服,,,否,是,-502_系统派生_1213699,2019-09-14 12:36:21,2019-09-14 14:46:36,湖南省,2012,新田县,YOZ-HBSC-6000-71,,永州新田新隆HG-B3012100PT,,460-00-58324-54261,已清除,2094530175,BSC,华为,1568464581,7815,64
标准,1,5,200,201,OML故障告警,21807,,重要,BSC6000V900R011/BSC6000V900R011C01/BSC6000V900R013,设备原始告警,,,2,0101-007-002-10-001782,无线侧设备,话务处理,设备退服,设备全阻,业务全阻,OML故障告警,,,否,是,21373306_10.154.17.39,2019-09-14 12:36:21,2019-09-14 14:44:27,湖南省,2012,新田县,YOZ-HBSC-6000-71,,永州新田新隆HG-B3012100PT,,"站点号=41, 产生此告警的插框号=0, 产生此告警的槽位号=16, E1号=10, 站点名称=永州新田新隆HG-B3012100PT, 告警原因=其他原因",已清除,2094024660,BSC,华为,1568464581,7686,47
标准,1,6,200,201,2G基站退服告警,-503,基站下挂所有小区全部退服,1,无,设备原始告警,,,2,0101-008-002-62-000001,基站退服,操作维护,网管内部,可能设备全阻,可能业务受影响,2G基站退服,,,否,是,-503_系统派生_1213641,2019-09-14 12:37:05,2019-09-14 12:43:05,湖南省,2000,岳麓区,CS-ZBSC-V3-370,,长沙尖山安置小区1栋ZG-B870043PT,,460-00-29820-2010,已清除,2094036677,BSC,中兴,1568464625,360,64
标准,1,6,929,929,基站退出服务,198094833,,1,V3.30.501P03/V3.30.502/V3.30.600,设备原始告警,,"CCE1;Remark:单板序列号= 282766601156, TDL eNBId=983239;"",""rNeUID"":"""",""rNeName"":"""",""rNeType"":""""}",2,0103-008-006-10-000237,该基站上的小区全部退出服务，基站无法提供业务时，上报此告警。,话务处理,设备退服,无影响,业务全阻,基站退服,,,否,是,1567178098278_10.154.180.246,2019-09-14 12:37:06,2019-09-14 12:52:13,湖南省,2000,宁乡县,长沙宁乡火车站联通(经开区佳飞拉远)ZL-B8300983239PT,,长沙宁乡火车站联通(经开区佳飞拉远)ZL-B8300983239PT,,"sbn=7312,NodeMe=983239,Equipment=1,rack=1,shelf=1,board=1",已清除,2094082079,eNodeB,中兴,1568464626,907,65
标准,1,5,929,929,eNodeB退服告警,407,当MME和eNodeB的S1AP链路故障时，系统产生本告警。 当S1AP链路状态恢复正常，该告警恢复。,2,USN9810 V900R012C02/V900R018C50,设备原始告警,,,2,0103-007-006-10-000266,基站退服,连通性告警,业务链路异常,无影响,可能业务受影响,S1ap链路故障,,,否,是,f0c32ea2-ee41-44b4-bac0-808bb43d6ce4,2019-09-14 12:44:30,2019-09-14 12:57:55,湖南省,2007,新化县,娄底市新化县游家白沙共联通FPHF-D3900378344PT,,娄底市新化县游家白沙共联通FPHF-D3900378344PT,,"框号=2, 槽号=8, 进程类型=SGP, 进程号=1, 移动国家码=460, 移动网号=00, EnodeB类型=MACRO, EnodeB编码=378344, EnodeB名称=--------------------------FPHF-D3900378344PT, EnodeBIP地址1=10.139.157.230, EnodeBIP地址2=0.0.0.0, 故障原因=其他（255）, S1AP接口板框号1=3, S1AP接口板槽号1=13, S1AP接口板框号2=NULL, S1AP接口板槽号2=NULL, S1AP接口板框号3=2, S1AP接口板槽号3=10, S1AP接口板框号4=NULL, S1AP接口板槽号4=NULL, 衍生告警标记=0, 本地IP地址1=100.78.244.72, 本地IP地址2=100.78.244.73",已清除,-2094072664,eNodeB,华为,1568465070,805,249
标准,1,5,929,929,eNodeB退服告警,407,当MME和eNodeB的S1AP链路故障时，系统产生本告警。 当S1AP链路状态恢复正常，该告警恢复。,2,USN9810 V900R012C02/V900R018C50,设备原始告警,,,2,0103-007-006-10-000266,基站退服,连通性告警,业务链路异常,无影响,可能业务受影响,S1ap链路故障,,,否,是,ce14f319-cebe-42aa-abaa-4a6138b73003,2019-09-14 12:44:30,2019-09-14 12:58:11,湖南省,2007,新化县,娄底新化栗州村委会FPHF-D3900378341PT,,娄底新化栗州村委会FPHF-D3900378341PT,,"框号=2, 槽号=8, 进程类型=SGP, 进程号=5, 移动国家码=460, 移动网号=00, EnodeB类型=MACRO, EnodeB编码=378341, EnodeB名称=------------------FPHF-D3900378341PT, EnodeBIP地址1=10.139.157.229, EnodeBIP地址2=0.0.0.0, 故障原因=其他（255）, S1AP接口板框号1=1, S1AP接口板槽号1=5, S1AP接口板框号2=NULL, S1AP接口板槽号2=NULL, S1AP接口板框号3=3, S1AP接口板槽号3=13, S1AP接口板框号4=NULL, S1AP接口板槽号4=NULL, 衍生告警标记=0, 本地IP地址1=100.78.244.72, 本地IP地址2=100.78.244.73",已清除,-2094072780,eNodeB,华为,1568465070,821,249
标准,1,5,929,929,eNodeB退服告警,407,当MME和eNodeB的S1AP链路故障时，系统产生本告警。 当S1AP链路状态恢复正常，该告警恢复。,2,USN9810 V900R012C02/V900R018C50,设备原始告警,,,2,0103-007-006-10-000266,基站退服,连通性告警,业务链路异常,无影响,可能业务受影响,S1ap链路故障,,,否,是,d1da766e-a7e0-4922-af29-24ed9a5b5589,2019-09-14 12:44:30,2019-09-14 12:58:25,湖南省,2007,新化县,娄底新化游家润民叶子站-D3900538399PT,,娄底新化游家润民叶子站-D3900538399PT,,"框号=3, 槽号=1, 进程类型=SGP, 进程号=7, 移动国家码=460, 移动网号=00, EnodeB类型=MACRO, EnodeB编码=538399, EnodeB名称=-----------------------D3900538399PT, EnodeBIP地址1=10.139.143.209, EnodeBIP地址2=0.0.0.0, 故障原因=其他（255）, S1AP接口板框号1=1, S1AP接口板槽号1=5, S1AP接口板框号2=NULL, S1AP接口板槽号2=NULL, S1AP接口板框号3=2, S1AP接口板槽号3=10, S1AP接口板框号4=NULL, S1AP接口板槽号4=NULL, 衍生告警标记=0, 本地IP地址1=100.78.244.72, 本地IP地址2=100.78.244.73",已清除,-2094072733,eNodeB,华为,1568465070,835,249
标准,1,5,200,201,2G基站退服告警,-502,基站下挂所有小区全部退服,重要,无,设备原始告警,,,2,0101-007-002-62-000001,基站退服,操作维护,网管内部,可能设备全阻,可能业务受影响,2G基站退服,,,否,是,-502_系统派生_1213644,2019-09-14 12:45:45,2019-09-14 15:14:50,湖南省,2012,东安县,YOZ-HBSC-6900-84,,永州东安蟠蛇弄2HG-D3900097PT,,460-00-29744-62661,已清除,2094066191,BSC,华为,1568465145,8945,64
标准,1,5,200,200,邻节点IP地址PING检测失败告警,21392,,重要,V900R014/V900R015,设备原始告警,,,2,0101-007-002-10-002221,"使用传输资源池的邻节点启用了PING检测功能后，系统通过PING检测的方式对传输资源池内的所有IP地址与邻节点的IP地址之间的传输连通性进行检测。当所有传输资源池内的IP地址与邻节点IP地址的PING检测均故障后,产生此告警。",信令与IP,链路故障,无影响,可能业务受影响,邻节点IP地址PING检测失败告警,,,否,否,21373602_10.154.17.39,2019-09-14 12:51:46,2019-09-14 14:48:09,湖南省,2000,浏阳市,CS-HBSC-6910-04,,CS-HBSC-6910-04,,"插框号=0, 槽位号=6, 邻节点IP地址=173.4.4.19, 邻节点号1=226, 邻节点号2=<NULL>, 邻节点号3=<NULL>, 邻节点号4=<NULL>, 邻节点号5=<NULL>, 邻节点号6=<NULL>, 邻节点号7=<NULL>, 邻节点号8=<NULL>, 邻节点1接口类型=Abis接口, 邻节点2接口类型=<NULL>, 邻节点3接口类型=<NULL>, 邻节点4接口类型=<NULL>, 邻节点5接口类型=<NULL>, 邻节点6接口类型=<NULL>, 邻节点7接口类型=<NULL>, 邻节点8接口类型=<NULL>",已清除,2094081668,BSC,华为,1568465506,6983,24
标准,1,5,200,201,2G基站退服告警,-502,基站下挂所有小区全部退服,重要,无,设备原始告警,,,2,0101-007-002-62-000001,基站退服,操作维护,网管内部,可能设备全阻,可能业务受影响,2G基站退服,,,否,是,-502_系统派生_1213701,2019-09-14 12:52:58,2019-09-14 14:50:33,湖南省,2000,浏阳市,CS-HBSC-6910-04,,长沙浏荷花樟巢HG-D3910226PT,,46000E3BC785B,已清除,2094537833,BSC,华为,1568465578,7055,64
标准,1,5,200,201,OML故障告警,21807,,重要,BSC6000V900R011/BSC6000V900R011C01/BSC6000V900R013,设备原始告警,,,2,0101-007-002-10-001782,无线侧设备,话务处理,设备退服,设备全阻,业务全阻,OML故障告警,,,否,是,21373626_10.154.17.39,2019-09-14 12:53:03,2019-09-14 14:47:43,湖南省,2000,浏阳市,CS-HBSC-6910-04,,长沙浏荷花樟巢HG-D3910226PT,,"站点号=226, 产生此告警的插框号=1, 产生此告警的槽位号=18, E1号=NULL, 站点名称=长沙浏荷花樟巢HG-D3910226PT, 告警原因=其他原因",已清除,2094086485,BSC,华为,1568465583,6880,47
标准,1,5,929,929,eNodeB退服告警,407,,CRITICAL,BTS3900&BTS5900 V100R013C10SPC150,设备原始告警,,,2,0103-007-006-10-000266,基站退服,操作维护,网管内部,可能设备全阻,可能业务受影响,网元连接中断,,,否,是,3b714193-ca85-426e-9476-1158ff66bb8b,2019-09-14 12:54:32,2019-09-14 14:48:16,湖南省,2000,浏阳市,长沙浏荷花樟巢HL-D3900471374PT,,长沙浏荷花樟巢HL-D3900471374PT,,"NeType: BTS3900 LTE| NeLocation: 长沙| vendor: 华为| neName: 长沙浏荷花樟巢HL-D3900471374PT| alarmName: 网元连接中断| alarmLocation: 网元名称=长沙浏荷花樟巢HL-D3900471374PT, 网元IP地址=100.92.44.198, 网元IP地址(IP Mode)=NULL, 断连端口=6007, 断连错误码=N/A, 断连信息=供电状态可能异常, 适配层分区=MediationService0207, OMC IP=10.154.18.5| appendInfo: 断连端口=6007, 断连错误码=N/A, 断连信息=端口握手超时, 适配层分区=MediationService0207, OMC IP=10.154.18.5, eNodeBId=471374",已清除,-2094091608,eNodeB,华为,1568465672,6824,249
标准,1,5,200,201,2G基站退服告警,-502,基站下挂所有小区全部退服,重要,无,设备原始告警,,,2,0101-007-002-62-000001,基站退服,操作维护,网管内部,可能设备全阻,可能业务受影响,2G基站退服,,,否,是,-502_系统派生_1213645,2019-09-14 12:54:56,2019-09-14 13:01:51,湖南省,2012,江永县,YOZ-HBSC-6000-70,,永州江永茅草地HG-B3012060PT,,460-00-58245-55271,已清除,2094111469,BSC,华为,1568465696,415,64
标准,8,713,32403,32403,输入断电告警,2010,传输节点,紧急,,设备原始告警,,,2,0500-000-002-10-000060,市电输入断电告警,低压配电告警,,无影响,无影响,输入断电告警,,,否,否,122269434,2019-09-14 12:55:13,2019-09-14 15:09:45,湖南省,2011,鹤城区,怀化鹤城区顺天铁通数据机房,,怀化鹤城区顺天铁通数据机房,,交流配电箱,已清除,2094103627,,,1568465713,8072,30
标准,8,713,32015,32015,市电停电告警,91031,传输节点,紧急,,设备原始告警,,,1,0500_001_091_10_091031,,,,,未取到,,,,否,否,122269436,2019-09-14 12:55:32,2019-09-14 15:12:16,湖南省,2011,鹤城区,怀化鹤城区顺天铁通数据机房,,怀化鹤城区顺天铁通数据机房,,开关电源,已清除,2094107464,动环其他,中兴,1568465732,8204,1
标准,8,24,6015,6015,一体化设备采集器通信状态告警,,基站,1,无,设备原始告警,,,2,698-076-00-076003,涵盖具备智能设备采集，以及非智能的温度、湿度、火警、门碰、水浸、红外等采集；或者蓄电池采集、视频采集、节能等多种设备的综合采集器通信状态告警。,采集设备通信中断告警,设备局部故障,可能业务受影响,无,一体化设备采集器通信状态告警,,,否,否,927D27D826DFF144E05351801DAC0DCD,2019-09-14 12:55:45,2019-09-14 14:04:21,湖南省,2008,邵东县,邵东县建筑公司六楼无线机房*,,邵东县建筑公司六楼无线机房,,,已清除,2094096698,监控设备,鑫天兴,1568465745,4116,81
标准,1,5,929,929,eNodeB退服告警,-507,,MAJOR,BTS3900 V100R012C10,设备原始告警,,,2,0103-007-006-10-000266,基站退服,话务处理,设备退服,无影响,业务受影响,eNodeB退服告警,,,否,是,-507_系统派生_1213647,2019-09-14 12:58:10,2019-09-14 13:06:55,湖南省,2000,长沙县,长沙金茂路与板仓中路交汇处(生资公司拉远)HL-D3900461551PT,,长沙金茂路与板仓中路交汇处(生资公司拉远)HL-D3900461551PT,,"NeType: BTS3900 LTE| NeLocation: 长沙| vendor: 华为| neName: 长沙金茂路与板仓中路交汇处(生资公司拉远)HL-D3900461551PT| alarmName: 小区不可用告警| alarmLocation: eNodeB名称=长沙金茂路与板仓中路交汇处(生资公司拉远)HL-D3900461551PT, 本地小区标识=2, 小区双工模式=TDD, NB-IoT小区指示=FALSE, 小区名称=长沙金茂路与板仓中路交汇处(生资公司拉远)HL-D3900461551PT-2, eNodeB标识=461551, 小区标识=2, 具体问题=射频单元异常| appendInfo: 基站制式=GL, 影响制式=L, 部署标识=NULL, 累计时长(s)=90, eNodeBId=461551",已清除,2094119320,eNodeB,华为,1568465890,525,249
标准,1,5,929,929,基站S1控制面传输中断告警,29213,,CRITICAL,BTS3900BTS5900 V100R013C10SPC150,设备原始告警,,,1,0103-007-006-10-000255,"当基站同一运营商下所有承载S1Interface的SCTP链路（链路个数不少于2条，且不包括IOPS特性使用的S1Interface的SCTP链路）状态异常，产生此告警。该告警产生时,该运营商已产生的S1接口故障和承载S1接口的SCTP故障告警会恢复。当基站同一运营商下有一条承载S1Interface的SCTP链路(不包括IOPS特性使用的S1Interface的SCTP链路)状态恢复时，且该状态持续90秒（默认）一直可用时，则上报告警恢复。",话务处理,链路故障,设备全阻,业务受影响,基站S1控制面传输中断告警,,,否,否,109261277_10.154.17.139,2019-09-14 13:03:30,2019-09-14 17:31:08,湖南省,2012,祁阳县,永州祁阳上司元鸭婆凼HL-D390061024PT,,永州祁阳上司元鸭婆凼HL-D390061024PT,,"NeType: BTS3900 LTE| NeLocation: 永州| vendor: 华为| neName: 永州祁阳上司元鸭婆凼HL-D390061024PT| alarmName: 基站S1控制面传输中断告警| alarmLocation: eNodeB名称=永州祁阳上司元鸭婆凼HL-D390061024PT, 运营商索引=0| appendInfo: 基站制式=L, 影响制式=L, 部署标识=NULL, 累计时长(s)=90, eNodeBId=61024",已清除,2095151648,eNodeB,华为,1568466210,16058,131
标准,1,5,929,929,eNodeB退服告警,407,当MME和eNodeB的S1AP链路故障时，系统产生本告警。 当S1AP链路状态恢复正常，该告警恢复。,2,USN9810 V900R012C02/V900R018C50,设备原始告警,,,2,0103-007-006-10-000266,当MME和eNodeB的S1AP链路故障时，系统产生本告警。 当S1AP链路状态恢复正常，该告警恢复。,连通性告警,业务链路异常,无影响,可能业务受影响,S1ap链路故障,,,否,是,53373a48-7532-492e-9aa8-987eac07dec1,2019-09-14 13:07:24,2019-09-14 18:18:10,湖南省,2003,衡南县,衡阳衡南县川口白水HL-D3900256774PT,,衡阳衡南县川口白水HL-D3900256774PT,,"框号=1, 槽号=10, 进程类型=SGP, 进程号=1, 移动国家码=460, 移动网号=00, EnodeB类型=MACRO, EnodeB编码=256774, EnodeB名称=------------------HL-D3900256774PT, EnodeBIP地址1=100.99.181.90, EnodeBIP地址2=0.0.0.0, 故障原因=其他（255）, S1AP接口板框号1=3, S1AP接口板槽号1=13, S1AP接口板框号2=NULL, S1AP接口板槽号2=NULL, S1AP接口板框号3=2, S1AP接口板槽号3=10, S1AP接口板框号4=NULL, S1AP接口板槽号4=NULL, 衍生告警标记=0, 本地IP地址1=100.78.244.72, 本地IP地址2=100.78.244.73",已清除,-2094159186,eNodeB,华为,1568466444,18646,249
标准,1,6,200,201,机架ABIS控制链路断,198087336,,1,V6.50,设备原始告警,,,2,0101-008-002-10-002388,机架Abis控制链路断,信令与IP,链路故障,可能设备局部故障,可能业务受影响,机架Abis控制链路断,,,否,否,061340531_10.154.23.82,2019-09-14 13:12:54,2019-09-15 09:39:38,湖南省,2009,吉首市,JIS-ZBSC-V3-107,,吉首农村乾州桐木垅ZG-B80187PT,,站点号:7; 机架号:1#局向ID(站点):7;局向名称(站点):吉首农村乾州桐木垅ZG-B80187PT;告警对象类型:SITE;告警对象ID:7;告警对象名称:吉首农村乾州桐木垅ZG-B80187PT;单板类型:;,已清除,2094160946,BSC,中兴,1568466774,73604,1
