映射方式,专业ID,厂家ID,设备类型ID,告警对象类型ID,告警标题,厂家告警ID,告警解析辅助字段,厂家告警级别,适用的厂家版本号,告警类型,层速率,设备单板,网管告警级别,网管告警ID,告警解释,告警逻辑分类,告警逻辑子类,该事件对设备的影响,该事件对业务的影响,告警标准名,业务类型,业务信息,是否与对端网元相关,是否上报集团,告警唯一标识,发生时间,清除时间,省,地市ID,区县,网元名称,网元ID,告警定位对象名称,告警定位对象ID,定位信息,告警清除状态,网管告警流水号,设备类型名称,厂家,timestamp,告警发生与清除的时间差,告警标题出现次数
标准,8,713,32414,32414,市电停电,92001,传输节点,紧急,,设备原始告警,,,2,0500-000-092-10-000025,输入市电停电,市电异常告警,交流智能电表、直流智能电表,无影响,无影响,市电停电,,,否,否,110000085956,2019-09-14 11:48:22,2019-09-14 13:59:34,湖南省,2004,汝城县,汝城县盈洞PTN传输机房,,汝城县盈洞PTN传输机房,,,已清除,2093847608,,,1568461702,7872,4
标准,8,713,32403,32403,输入断电告警,2010,传输节点,紧急,,设备原始告警,,,2,0500-000-002-10-000060,市电输入断电告警,低压配电告警,,无影响,无影响,输入断电告警,,,否,否,660000004745,2019-09-14 11:52:11,2019-09-14 14:00:36,湖南省,2004,,汝城县文明PTN传输机房,,汝城县文明PTN传输机房,,,已清除,2093847568,,,1568461931,7705,30
标准,8,713,32403,32403,输入断电告警,2010,传输节点,紧急,,设备原始告警,,,2,0500-000-002-10-000060,市电输入断电告警,低压配电告警,,无影响,无影响,输入断电告警,,,否,否,660000004746,2019-09-14 11:52:15,2019-09-14 14:02:02,湖南省,2004,,汝城县岭秀PTN传输机房,,汝城县岭秀PTN传输机房,,,已清除,2093847586,,,1568461935,7787,30
标准,8,24,6015,6015,一体化设备采集器通信状态告警,,基站,1,无,设备原始告警,,,2,698-076-00-076003,涵盖具备智能设备采集，以及非智能的温度、湿度、火警、门碰、水浸、红外等采集；或者蓄电池采集、视频采集、节能等多种设备的综合采集器通信状态告警。,采集设备通信中断告警,设备局部故障,可能业务受影响,无,一体化设备采集器通信状态告警,,,否,否,927C4B875A723DF4E05352801DAC0395,2019-09-14 11:52:24,2019-09-14 13:08:30,湖南省,2008,新邵县,新邵县枫高无线机房*,,新邵县枫高无线机房,,,已清除,2093862400,监控设备,鑫天兴,1568461944,4566,81
标准,8,24,6016,6016,监控模块故障告警,,基站,1,无,设备原始告警,,,2,601-091-00-091015,监控模块故障告警,输出告警,设备局部故障,可能业务受影响,无,监控模块故障告警,,,否,否,927C4A8E0E0EA997E05351801DACFEEB,2019-09-14 11:56:03,2019-09-14 18:08:19,湖南省,2004,北湖区,郴州北湖区望湖花园,,郴州望湖花园无线机房,,,已清除,2093874814,开关电源,,1568462163,22336,7
标准,6,25,1400,32004,SPI_LOS,1,,1,V2.0 R5 Build04.20.05.28 sp10,设备原始告警,40Gbit/s,,2,0401-024-031-10-000003,传输告警,通信,端口,无影响,可能业务受影响,SPI_LOS,,,是,否,SHY-OTNM2000-2-P_80130_/rack=168961/shelf=1/slot=1081/port=4_SPI_LOS_2019-09-14 11:58:09,2019-09-14 11:58:09,2019-09-14 12:09:20,湖南省,2008,洞口县,洞口县石江2.5G机房 [57-2],,洞口县石江2.5G机房 [57-2]-1-39-OE155_4-04,,SHY-OTNM2000-2-P:80130:/rack=168961/shelf=1/slot=1081/port=4,已清除,2093883949,SDH,烽火,1568462289,671,5
标准,1,15,929,929,NE3SWS AGENT NOT RESPONDING TO REQUESTS,9047,,1,TL18&SRAN18&TL18A&SRAN18A,设备原始告警,,,2,0103-002-006-10-003426,未收到网元告警,输入输出外部设备,外部告警,设备全阻,业务全阻,未收到网元告警,,,否,否,1031840_10.154.26.177,2019-09-14 11:58:32,2019-09-14 13:35:20,湖南省,2011,洪江市,huhhjschelixicunDPNBNF-AirScale377860PT,,huhhjschelixicunDPNBNF-AirScale377860PT,,PLMN-PLMN/MRBTS-377860,已清除,2093883706,eNodeB,诺基亚,1568462312,5808,33
标准,1,1,200,200,SYNCHRONOUS DIGITAL PATH QUALITY SUPERVISION,,,3,,设备原始告警,,,1,0101-001-002-20-000001,,,,,未取到,,,,否,否,15975844_10.154.27.70,2019-09-14 12:00:00,2019-09-14 23:01:00,湖南省,2013,岳阳楼区,YUY-EBSC-8,,YUY-EBSC-8,,"SubNetwork=ONRM_ROOT_MO,SubNetwork=HuNAXE,ManagedElement=EBSC8",已清除,2093889898,BSC,中兴,1568462400,39660,1
标准,1,15,929,929,NE3SWS AGENT NOT RESPONDING TO REQUESTS,9047,,1,TL18&SRAN18&TL18A&SRAN18A,设备原始告警,,,2,0103-002-006-10-003426,未收到网元告警,输入输出外部设备,外部告警,设备全阻,业务全阻,未收到网元告警,,,否,否,1032296_10.154.26.177,2019-09-14 12:08:41,2019-09-14 13:43:18,湖南省,2011,通道县,huhtdmalonggaosuNBNF-AirScale408726PT,,huhtdmalonggaosuNBNF-AirScale408726PT,,PLMN-PLMN/MRBTS-408726,已清除,2093922231,eNodeB,诺基亚,1568462921,5677,33
标准,1,15,200,200,ASSOCIATION ROUTING FAILURE,3156,,Minor,RG30/SRAN16.10,设备原始告警,,,2,0101-002-002-10-000411,"关联路由失败,M3UA下发信令消息到STCP路由信息错误",输入输出外部设备,内部通信故障,无影响,业务质量下降,ASSOCIATION ROUTING FAILURE,,,否,否,1032618_10.154.26.177,2019-09-14 12:16:27,2019-09-14 13:34:50,湖南省,2011,中方县,HUH-NBSC-14,,HUH-NBSC-14,,01 03 0d 00000000 07E7 0001,已清除,2093951674,BSC,诺基亚,1568463387,4703,10
标准,1,15,929,929,NE3SWS AGENT NOT RESPONDING TO REQUESTS,9047,,1,TL18&SRAN18&TL18A&SRAN18A,设备原始告警,,,2,0103-002-006-10-003426,未收到网元告警,输入输出外部设备,外部告警,设备全阻,业务全阻,未收到网元告警,,,否,否,1033272_10.154.26.177,2019-09-14 12:31:35,2019-09-14 12:46:34,湖南省,2011,会同县,huhhtmobinjizhenNBNF-AirScale408451PT,,huhhtmobinjizhenNBNF-AirScale408451PT,,PLMN-PLMN/MRBTS-408451,已清除,2094006852,eNodeB,诺基亚,1568464295,899,33
标准,1,15,929,929,BASE STATION HARDWARE PROBLEM,71004309,,1,TL18,设备原始告警,,,2,0103-002-006-10-001706,系统模块与射频模块之间的RP3连接或者扩展的基带模块和射频模块之间6Gbps不稳定。,操作维护,操作异常,设备全阻,业务全阻,系统模块与射频模块之间的RP3连接或者扩展的基带模块和射频模块之间6Gbps不稳定。,,,否,否,1033371_10.154.26.177,2019-09-14 12:33:12,2019-09-14 12:39:31,湖南省,2011,通道县,huhtdzhutangNBNF-AirScale408774PT,,huhtdzhutangNBNF-AirScale408774PT,,PLMN-PLMN/MRBTS-408774/EQM_R-1/HWTOP_R-1/CABLINK_R-1002,已清除,2094013095,eNodeB,诺基亚,1568464392,379,5
标准,1,5,200,200,邻节点IP地址PING检测失败告警,21392,,重要,V900R014/V900R015,设备原始告警,,,2,0101-007-002-10-002221,"使用传输资源池的邻节点启用了PING检测功能后，系统通过PING检测的方式对传输资源池内的所有IP地址与邻节点的IP地址之间的传输连通性进行检测。当所有传输资源池内的IP地址与邻节点IP地址的PING检测均故障后,产生此告警。",信令与IP,链路故障,无影响,可能业务受影响,邻节点IP地址PING检测失败告警,,,否,否,21373261_10.154.17.39,2019-09-14 12:34:36,2019-09-14 13:42:21,湖南省,2003,珠晖区,HYA-HBSC-6910-06,,HYA-HBSC-6910-06,,"插框号=1, 槽位号=8, 邻节点IP地址=192.17.68.13, 邻节点号1=282, 邻节点号2=<NULL>, 邻节点号3=<NULL>, 邻节点号4=<NULL>, 邻节点号5=<NULL>, 邻节点号6=<NULL>, 邻节点号7=<NULL>, 邻节点号8=<NULL>, 邻节点1接口类型=Abis接口, 邻节点2接口类型=<NULL>, 邻节点3接口类型=<NULL>, 邻节点4接口类型=<NULL>, 邻节点5接口类型=<NULL>, 邻节点6接口类型=<NULL>, 邻节点7接口类型=<NULL>, 邻节点8接口类型=<NULL>",已清除,2094017868,BSC,华为,1568464476,4065,24
标准,1,5,200,201,OML故障告警,21807,,重要,BSC6000V900R011/BSC6000V900R011C01/BSC6000V900R013,设备原始告警,,,2,0101-007-002-10-001782,无线侧设备,话务处理,设备退服,设备全阻,业务全阻,OML故障告警,,,否,是,21373296_10.154.17.39,2019-09-14 12:35:54,2019-09-14 13:40:28,湖南省,2003,衡南县,HYA-HBSC-6910-06,,衡阳衡南翻身村（电信）HG-D3900282PT,,"站点号=282, 产生此告警的插框号=1, 产生此告警的槽位号=18, E1号=NULL, 站点名称=衡阳衡南翻身村（电信）HG-D3900282PT, 告警原因=其他原因",已清除,2094023109,BSC,华为,1568464554,3874,47
标准,1,5,200,201,OML故障告警,21807,,重要,BSC6000V900R011/BSC6000V900R011C01/BSC6000V900R013,设备原始告警,,,2,0101-007-002-10-001782,无线侧设备,话务处理,设备退服,设备全阻,业务全阻,OML故障告警,,,否,是,21373306_10.154.17.39,2019-09-14 12:36:21,2019-09-14 14:44:27,湖南省,2012,新田县,YOZ-HBSC-6000-71,,永州新田新隆HG-B3012100PT,,"站点号=41, 产生此告警的插框号=0, 产生此告警的槽位号=16, E1号=10, 站点名称=永州新田新隆HG-B3012100PT, 告警原因=其他原因",已清除,2094024660,BSC,华为,1568464581,7686,47
标准,1,5,200,200,邻节点IP地址PING检测失败告警,21392,,重要,V900R014/V900R015,设备原始告警,,,2,0101-007-002-10-002221,"使用传输资源池的邻节点启用了PING检测功能后，系统通过PING检测的方式对传输资源池内的所有IP地址与邻节点的IP地址之间的传输连通性进行检测。当所有传输资源池内的IP地址与邻节点IP地址的PING检测均故障后,产生此告警。",信令与IP,链路故障,无影响,可能业务受影响,邻节点IP地址PING检测失败告警,,,否,否,21373602_10.154.17.39,2019-09-14 12:51:46,2019-09-14 14:48:09,湖南省,2000,浏阳市,CS-HBSC-6910-04,,CS-HBSC-6910-04,,"插框号=0, 槽位号=6, 邻节点IP地址=173.4.4.19, 邻节点号1=226, 邻节点号2=<NULL>, 邻节点号3=<NULL>, 邻节点号4=<NULL>, 邻节点号5=<NULL>, 邻节点号6=<NULL>, 邻节点号7=<NULL>, 邻节点号8=<NULL>, 邻节点1接口类型=Abis接口, 邻节点2接口类型=<NULL>, 邻节点3接口类型=<NULL>, 邻节点4接口类型=<NULL>, 邻节点5接口类型=<NULL>, 邻节点6接口类型=<NULL>, 邻节点7接口类型=<NULL>, 邻节点8接口类型=<NULL>",已清除,2094081668,BSC,华为,1568465506,6983,24
标准,1,5,200,201,OML故障告警,21807,,重要,BSC6000V900R011/BSC6000V900R011C01/BSC6000V900R013,设备原始告警,,,2,0101-007-002-10-001782,无线侧设备,话务处理,设备退服,设备全阻,业务全阻,OML故障告警,,,否,是,21373626_10.154.17.39,2019-09-14 12:53:03,2019-09-14 14:47:43,湖南省,2000,浏阳市,CS-HBSC-6910-04,,长沙浏荷花樟巢HG-D3910226PT,,"站点号=226, 产生此告警的插框号=1, 产生此告警的槽位号=18, E1号=NULL, 站点名称=长沙浏荷花樟巢HG-D3910226PT, 告警原因=其他原因",已清除,2094086485,BSC,华为,1568465583,6880,47
标准,8,713,32403,32403,输入断电告警,2010,传输节点,紧急,,设备原始告警,,,2,0500-000-002-10-000060,市电输入断电告警,低压配电告警,,无影响,无影响,输入断电告警,,,否,否,122269434,2019-09-14 12:55:13,2019-09-14 15:09:45,湖南省,2011,鹤城区,怀化鹤城区顺天铁通数据机房,,怀化鹤城区顺天铁通数据机房,,交流配电箱,已清除,2094103627,,,1568465713,8072,30
标准,8,713,32015,32015,市电停电告警,91031,传输节点,紧急,,设备原始告警,,,1,0500_001_091_10_091031,,,,,未取到,,,,否,否,122269436,2019-09-14 12:55:32,2019-09-14 15:12:16,湖南省,2011,鹤城区,怀化鹤城区顺天铁通数据机房,,怀化鹤城区顺天铁通数据机房,,开关电源,已清除,2094107464,动环其他,中兴,1568465732,8204,1
标准,8,24,6015,6015,一体化设备采集器通信状态告警,,基站,1,无,设备原始告警,,,2,698-076-00-076003,涵盖具备智能设备采集，以及非智能的温度、湿度、火警、门碰、水浸、红外等采集；或者蓄电池采集、视频采集、节能等多种设备的综合采集器通信状态告警。,采集设备通信中断告警,设备局部故障,可能业务受影响,无,一体化设备采集器通信状态告警,,,否,否,927D27D826DFF144E05351801DAC0DCD,2019-09-14 12:55:45,2019-09-14 14:04:21,湖南省,2008,邵东县,邵东县建筑公司六楼无线机房*,,邵东县建筑公司六楼无线机房,,,已清除,2094096698,监控设备,鑫天兴,1568465745,4116,81
标准,1,5,929,929,基站S1控制面传输中断告警,29213,,CRITICAL,BTS3900BTS5900 V100R013C10SPC150,设备原始告警,,,1,0103-007-006-10-000255,"当基站同一运营商下所有承载S1Interface的SCTP链路（链路个数不少于2条，且不包括IOPS特性使用的S1Interface的SCTP链路）状态异常，产生此告警。该告警产生时,该运营商已产生的S1接口故障和承载S1接口的SCTP故障告警会恢复。当基站同一运营商下有一条承载S1Interface的SCTP链路(不包括IOPS特性使用的S1Interface的SCTP链路)状态恢复时，且该状态持续90秒（默认）一直可用时，则上报告警恢复。",话务处理,链路故障,设备全阻,业务受影响,基站S1控制面传输中断告警,,,否,否,109261277_10.154.17.139,2019-09-14 13:03:30,2019-09-14 17:31:08,湖南省,2012,祁阳县,永州祁阳上司元鸭婆凼HL-D390061024PT,,永州祁阳上司元鸭婆凼HL-D390061024PT,,"NeType: BTS3900 LTE| NeLocation: 永州| vendor: 华为| neName: 永州祁阳上司元鸭婆凼HL-D390061024PT| alarmName: 基站S1控制面传输中断告警| alarmLocation: eNodeB名称=永州祁阳上司元鸭婆凼HL-D390061024PT, 运营商索引=0| appendInfo: 基站制式=L, 影响制式=L, 部署标识=NULL, 累计时长(s)=90, eNodeBId=61024",已清除,2095151648,eNodeB,华为,1568466210,16058,131
标准,1,6,200,201,机架ABIS控制链路断,198087336,,1,V6.50,设备原始告警,,,2,0101-008-002-10-002388,机架Abis控制链路断,信令与IP,链路故障,可能设备局部故障,可能业务受影响,机架Abis控制链路断,,,否,否,061340531_10.154.23.82,2019-09-14 13:12:54,2019-09-15 09:39:38,湖南省,2009,吉首市,JIS-ZBSC-V3-107,,吉首农村乾州桐木垅ZG-B80187PT,,站点号:7; 机架号:1#局向ID(站点):7;局向名称(站点):吉首农村乾州桐木垅ZG-B80187PT;告警对象类型:SITE;告警对象ID:7;告警对象名称:吉首农村乾州桐木垅ZG-B80187PT;单板类型:;,已清除,2094160946,BSC,中兴,1568466774,73604,1
标准,8,24,6015,6015,一体化设备采集器通信状态告警,,基站,1,无,设备原始告警,,,2,698-076-00-076003,涵盖具备智能设备采集，以及非智能的温度、湿度、火警、门碰、水浸、红外等采集；或者蓄电池采集、视频采集、节能等多种设备的综合采集器通信状态告警。,采集设备通信中断告警,设备局部故障,可能业务受影响,无,一体化设备采集器通信状态告警,,,否,否,927D65401DE4D1D1E05353801DACBD4D,2019-09-14 13:13:00,2019-09-16 17:45:52,湖南省,2012,宁远县,宁远青山庙,,宁远县青山庙无线机房,,,已清除,2094162223,监控设备,鑫天兴,1568466780,189172,81
标准,1,5,929,929,基站S1控制面传输中断告警,29213,,CRITICAL,BTS3900BTS5900 V100R013C10SPC150,设备原始告警,,,1,0103-007-006-10-000255,"当基站同一运营商下所有承载S1Interface的SCTP链路（链路个数不少于2条，且不包括IOPS特性使用的S1Interface的SCTP链路）状态异常，产生此告警。该告警产生时,该运营商已产生的S1接口故障和承载S1接口的SCTP故障告警会恢复。当基站同一运营商下有一条承载S1Interface的SCTP链路(不包括IOPS特性使用的S1Interface的SCTP链路)状态恢复时，且该状态持续90秒（默认）一直可用时，则上报告警恢复。",话务处理,链路故障,设备全阻,业务受影响,基站S1控制面传输中断告警,,,否,否,151545751_10.154.17.19,2019-09-14 13:15:05,2019-09-14 13:40:28,湖南省,2003,衡南县,衡阳衡南翻身村（电信）HF-D3900534920PT,,衡阳衡南翻身村（电信）HF-D3900534920PT,,"NeType: BTS3900 LTE| NeLocation: 衡阳| vendor: | neName: 衡阳衡南翻身村（电信）HF-D3900534920PT| alarmName: 基站S1控制面传输中断告警| alarmLocation: eNodeB名称=衡阳衡南翻身村（电信）HF-D3900534920PT, 运营商索引=0| appendInfo: 基站制式=GL, 影响制式=L, 部署标识=NULL, 累计时长(s)=90, eNodeBId=534920",已清除,2094270474,eNodeB,华为,1568466905,1523,131
标准,1,6,929,929,TX通道基带输入信号异常,198098473,,2,V3.30.600,设备原始告警,,"R8968E M1920;Remark:TD-LTE, 载波号= 25, 功率= -137.00dbfs, 功率门限= -60.00~-13.50dbfs, 单板序列号= 219999626258, TDL eNBId=459686, 拓扑= 光接口板=(1,1,9), 光接口板光口号=2, 光口类型是SFP, 故障单板架号=53, 故障单板主级联号=1, TDL= 小区ID=3;"",""rNeUID"":""07",2,0103-008-006-10-000289,基带单元发给射频单元的基带IQ数据功率超过了额定功率，或者低于最低功率。,话务处理,射频天线故障,无影响,业务受影响,TX通道基带输入信号异常,,,否,否,1567178098350_10.154.180.246,2019-09-14 13:25:41,2019-09-14 13:37:16,湖南省,2000,宁乡县,长沙坝塘镇新龙ZL-B8300459686PT,,长沙坝塘镇新龙ZL-B8300459686PT,,"sbn=7318,NodeMe=459686,Equipment=1,rack=53,shelf=1,board=1",已清除,2094207872,eNodeB,中兴,1568467541,695,8
